country,date,confirmed,deaths,recovered
Iceland,2/17/20,0,0,0
Iceland,2/18/20,0,0,0
Iceland,2/19/20,0,0,0
Iceland,2/20/20,0,0,0
Iceland,2/21/20,0,0,0
Iceland,2/22/20,0,0,0
Iceland,2/23/20,0,0,0
Iceland,2/24/20,0,0,0
Iceland,2/25/20,0,0,0
Iceland,2/26/20,0,0,0
Iceland,2/27/20,0,0,0
Iceland,2/28/20,1,0,0
Iceland,2/29/20,1,0,0
Iceland,3/1/20,3,0,0
Iceland,3/2/20,6,0,0
Iceland,3/3/20,11,0,0
Iceland,3/4/20,26,0,0
Iceland,3/5/20,34,0,0
Iceland,3/6/20,43,0,0
Iceland,3/7/20,50,0,0
Iceland,3/8/20,50,0,0
Iceland,3/9/20,58,0,0
Iceland,3/10/20,69,0,1
Iceland,3/11/20,85,0,1
Iceland,3/12/20,103,0,1
Iceland,3/13/20,134,0,1
Iceland,3/14/20,156,0,1
Iceland,3/15/20,171,5,8
Iceland,3/16/20,180,0,0
Iceland,3/17/20,220,1,0
Iceland,3/18/20,250,1,5
Iceland,3/19/20,330,1,5
Iceland,3/20/20,409,0,5
Iceland,3/21/20,473,1,22
Iceland,3/22/20,568,1,36
Iceland,3/23/20,588,1,36
Iceland,3/24/20,648,2,51
Iceland,3/25/20,737,2,56
Iceland,3/26/20,802,2,82
Iceland,3/27/20,890,2,97
Iceland,3/28/20,963,2,114
Iceland,3/29/20,1020,2,135
Iceland,3/30/20,1086,2,157
Iceland,3/31/20,1135,2,198
Iceland,4/1/20,1220,2,225
Iceland,4/2/20,1319,4,284
Iceland,4/3/20,1364,4,309
Iceland,4/4/20,1417,4,396
Iceland,4/5/20,1486,4,428
Iceland,4/6/20,1562,6,460
Iceland,4/7/20,1586,6,559
Iceland,4/8/20,1616,6,633
India,1/22/20,0,0,0
India,1/23/20,0,0,0
India,1/24/20,0,0,0
India,1/25/20,0,0,0
India,1/26/20,0,0,0
India,1/27/20,0,0,0
India,1/28/20,0,0,0
India,1/29/20,0,0,0
India,1/30/20,1,0,0
India,1/31/20,1,0,0
India,2/1/20,1,0,0
India,2/2/20,2,0,0
India,2/3/20,3,0,0
India,2/4/20,3,0,0
India,2/5/20,3,0,0
India,2/6/20,3,0,0
India,2/7/20,3,0,0
India,2/8/20,3,0,0
India,2/9/20,3,0,0
India,2/10/20,3,0,0
India,2/11/20,3,0,0
India,2/12/20,3,0,0
India,2/13/20,3,0,0
India,2/14/20,3,0,0
India,2/15/20,3,0,0
India,2/16/20,3,0,3
India,2/17/20,3,0,3
India,2/18/20,3,0,3
India,2/19/20,3,0,3
India,2/20/20,3,0,3
India,2/21/20,3,0,3
India,2/22/20,3,0,3
India,2/23/20,3,0,3
India,2/24/20,3,0,3
India,2/25/20,3,0,3
India,2/26/20,3,0,3
India,2/27/20,3,0,3
India,2/28/20,3,0,3
India,2/29/20,3,0,3
India,3/1/20,3,0,3
India,3/2/20,5,0,3
India,3/3/20,5,0,3
India,3/4/20,28,0,3
India,3/5/20,30,0,3
India,3/6/20,31,0,3
India,3/7/20,34,0,3
India,3/8/20,39,0,3
India,3/9/20,43,0,3
India,3/10/20,56,0,4
India,3/11/20,62,1,4
India,3/12/20,73,1,4
India,3/13/20,82,2,4
India,3/14/20,102,2,4
India,3/15/20,113,2,13
India,3/16/20,119,2,13
India,3/17/20,142,3,14
India,3/18/20,156,3,14
India,3/19/20,194,4,15
India,3/20/20,244,5,20
India,3/21/20,330,4,23
India,3/22/20,396,7,27
India,3/23/20,499,10,27
India,3/24/20,536,10,40
India,3/25/20,657,12,43
India,3/26/20,727,20,45
India,3/27/20,887,20,73
India,3/28/20,987,24,84
India,3/29/20,1024,27,95
India,3/30/20,1251,32,102
India,3/31/20,1397,35,123
India,4/1/20,1998,58,148
India,4/2/20,2543,72,191
India,4/3/20,2567,72,192
India,4/4/20,3082,86,229
India,4/5/20,3588,99,229
India,4/6/20,4778,136,375
India,4/7/20,5311,150,421
India,4/8/20,5916,178,506
Indonesia,1/22/20,0,0,0
Indonesia,1/23/20,0,0,0
Indonesia,1/24/20,0,0,0
Indonesia,1/25/20,0,0,0
Indonesia,1/26/20,0,0,0
Indonesia,1/27/20,0,0,0
Indonesia,1/28/20,0,0,0
Indonesia,1/29/20,0,0,0
Indonesia,1/30/20,0,0,0
Indonesia,1/31/20,0,0,0
Indonesia,2/1/20,0,0,0
Indonesia,2/2/20,0,0,0
Indonesia,2/3/20,0,0,0
Indonesia,2/4/20,0,0,0
Indonesia,2/5/20,0,0,0
Indonesia,2/6/20,0,0,0
Indonesia,2/7/20,0,0,0
Indonesia,2/8/20,0,0,0
Indonesia,2/9/20,0,0,0
Indonesia,2/10/20,0,0,0
Indonesia,2/11/20,0,0,0
Indonesia,2/12/20,0,0,0
Indonesia,2/13/20,0,0,0
Indonesia,2/14/20,0,0,0
Indonesia,2/15/20,0,0,0
Indonesia,2/16/20,0,0,0
Indonesia,2/17/20,0,0,0
Indonesia,2/18/20,0,0,0
Indonesia,2/19/20,0,0,0
Indonesia,2/20/20,0,0,0
Indonesia,2/21/20,0,0,0
Indonesia,2/22/20,0,0,0
Indonesia,2/23/20,0,0,0
Indonesia,2/24/20,0,0,0
Indonesia,2/25/20,0,0,0
Indonesia,2/26/20,0,0,0
Indonesia,2/27/20,0,0,0
Indonesia,2/28/20,0,0,0
Indonesia,2/29/20,0,0,0
Indonesia,3/1/20,0,0,0
Indonesia,3/2/20,2,0,0
Indonesia,3/3/20,2,0,0
Indonesia,3/4/20,2,0,0
Indonesia,3/5/20,2,0,0
Indonesia,3/6/20,4,0,0
Indonesia,3/7/20,4,0,0
Indonesia,3/8/20,6,0,0
Indonesia,3/9/20,19,0,0
Indonesia,3/10/20,27,0,2
Indonesia,3/11/20,34,1,2
Indonesia,3/12/20,34,1,2
Indonesia,3/13/20,69,4,2
Indonesia,3/14/20,96,5,8
Indonesia,3/15/20,117,5,8
Indonesia,3/16/20,134,5,8
Indonesia,3/17/20,172,5,8
Indonesia,3/18/20,227,19,11
Indonesia,3/19/20,311,25,11
Indonesia,3/20/20,369,32,15
Indonesia,3/21/20,450,38,15
Indonesia,3/22/20,514,48,29
Indonesia,3/23/20,579,49,29
Indonesia,3/24/20,686,55,30
Indonesia,3/25/20,790,58,31
Indonesia,3/26/20,893,78,35
Indonesia,3/27/20,1046,87,46
Indonesia,3/28/20,1155,102,59
Indonesia,3/29/20,1285,114,64
Indonesia,3/30/20,1414,122,75
Indonesia,3/31/20,1528,136,81
Indonesia,4/1/20,1677,157,103
Indonesia,4/2/20,1790,170,112
Indonesia,4/3/20,1986,181,134
Indonesia,4/4/20,2092,191,150
Indonesia,4/5/20,2273,198,164
Indonesia,4/6/20,2491,209,192
Indonesia,4/7/20,2738,221,204
Indonesia,4/8/20,2956,240,222
Iran,1/22/20,0,0,0
Iran,1/23/20,0,0,0
Iran,1/24/20,0,0,0
Iran,1/25/20,0,0,0
Iran,1/26/20,0,0,0
Iran,1/27/20,0,0,0
Iran,1/28/20,0,0,0
Iran,1/29/20,0,0,0
Iran,1/30/20,0,0,0
Iran,1/31/20,0,0,0
Iran,2/1/20,0,0,0
Iran,2/2/20,0,0,0
Iran,2/3/20,0,0,0
Iran,2/4/20,0,0,0
Iran,2/5/20,0,0,0
Iran,2/6/20,0,0,0
Iran,2/7/20,0,0,0
Iran,2/8/20,0,0,0
Iran,2/9/20,0,0,0
Iran,2/10/20,0,0,0
Iran,2/11/20,0,0,0
Iran,2/12/20,0,0,0
Iran,2/13/20,0,0,0
Iran,2/14/20,0,0,0
Iran,2/15/20,0,0,0
Iran,2/16/20,0,0,0
Iran,2/17/20,0,0,0
Iran,2/18/20,0,0,0
Iran,2/19/20,2,2,0
Iran,2/20/20,5,2,0
Iran,2/21/20,18,4,0
Iran,2/22/20,28,5,0
Iran,2/23/20,43,8,0
Iran,2/24/20,61,12,0
Iran,2/25/20,95,16,0
Iran,2/26/20,139,19,49
Iran,2/27/20,245,26,49
Iran,2/28/20,388,34,73
Iran,2/29/20,593,43,123
Iran,3/1/20,978,54,175
Iran,3/2/20,1501,66,291
Iran,3/3/20,2336,77,291
Iran,3/4/20,2922,92,552
Iran,3/5/20,3513,107,739
Iran,3/6/20,4747,124,913
Iran,3/7/20,5823,145,1669
Iran,3/8/20,6566,194,2134
Iran,3/9/20,7161,237,2394
Iran,3/10/20,8042,291,2731
Iran,3/11/20,9000,354,2959
Iran,3/12/20,10075,429,2959
Iran,3/13/20,11364,514,2959
Iran,3/14/20,12729,611,2959
Iran,3/15/20,13938,724,4590
Iran,3/16/20,14991,853,4590
Iran,3/17/20,16169,988,5389
Iran,3/18/20,17361,1135,5389
Iran,3/19/20,18407,1284,5710
Iran,3/20/20,19644,1433,6745
Iran,3/21/20,20610,1556,7635
Iran,3/22/20,21638,1685,7931
Iran,3/23/20,23049,1812,7931
Iran,3/24/20,24811,1934,8913
Iran,3/25/20,27017,2077,9625
Iran,3/26/20,29406,2234,10457
Iran,3/27/20,32332,2378,11133
Iran,3/28/20,35408,2517,11679
Iran,3/29/20,38309,2640,12391
Iran,3/30/20,41495,2757,13911
Iran,3/31/20,44605,2898,14656
Iran,4/1/20,47593,3036,15473
Iran,4/2/20,50468,3160,16711
Iran,4/3/20,53183,3294,17935
Iran,4/4/20,55743,3452,19736
Iran,4/5/20,58226,3603,19736
Iran,4/6/20,60500,3739,24236
Iran,4/7/20,62589,3872,27039
Iran,4/8/20,64586,3993,29812
Iraq,1/22/20,0,0,0
Iraq,1/23/20,0,0,0
Iraq,1/24/20,0,0,0
Iraq,1/25/20,0,0,0
Iraq,1/26/20,0,0,0
Iraq,1/27/20,0,0,0
Iraq,1/28/20,0,0,0
Iraq,1/29/20,0,0,0
Iraq,1/30/20,0,0,0
Iraq,1/31/20,0,0,0
Iraq,2/1/20,0,0,0
Iraq,2/2/20,0,0,0
Iraq,2/3/20,0,0,0
Iraq,2/4/20,0,0,0
Iraq,2/5/20,0,0,0
Iraq,2/6/20,0,0,0
Iraq,2/7/20,0,0,0
Iraq,2/8/20,0,0,0
Iraq,2/9/20,0,0,0
Iraq,2/10/20,0,0,0
Iraq,2/11/20,0,0,0
Iraq,2/12/20,0,0,0
Iraq,2/13/20,0,0,0
Iraq,2/14/20,0,0,0
Iraq,2/15/20,0,0,0
Iraq,2/16/20,0,0,0
Iraq,2/17/20,0,0,0
Iraq,2/18/20,0,0,0
Iraq,2/19/20,0,0,0
Iraq,2/20/20,0,0,0
Iraq,2/21/20,0,0,0
Iraq,2/22/20,0,0,0
Iraq,2/23/20,0,0,0
Iraq,2/24/20,1,0,0
Iraq,2/25/20,1,0,0
Iraq,2/26/20,5,0,0
Iraq,2/27/20,7,0,0
Iraq,2/28/20,7,0,0
Iraq,2/29/20,13,0,0
Iraq,3/1/20,19,0,0
Iraq,3/2/20,26,0,0
Iraq,3/3/20,32,0,0
Iraq,3/4/20,35,2,0
Iraq,3/5/20,35,2,0
Iraq,3/6/20,40,3,0
Iraq,3/7/20,54,4,0
Iraq,3/8/20,60,6,0
Iraq,3/9/20,60,6,3
Iraq,3/10/20,71,7,3
Iraq,3/11/20,71,7,15
Iraq,3/12/20,71,8,15
Iraq,3/13/20,101,9,24
Iraq,3/14/20,110,10,26
Iraq,3/15/20,116,10,26
Iraq,3/16/20,124,10,26
Iraq,3/17/20,154,11,32
Iraq,3/18/20,164,12,43
Iraq,3/19/20,192,13,43
Iraq,3/20/20,208,17,49
Iraq,3/21/20,214,17,51
Iraq,3/22/20,233,20,57
Iraq,3/23/20,266,23,57
Iraq,3/24/20,316,27,75
Iraq,3/25/20,346,29,103
Iraq,3/26/20,382,36,105
Iraq,3/27/20,458,40,122
Iraq,3/28/20,506,42,131
Iraq,3/29/20,547,42,143
Iraq,3/30/20,630,46,152
Iraq,3/31/20,694,50,170
Iraq,4/1/20,728,52,182
Iraq,4/2/20,772,54,202
Iraq,4/3/20,820,54,226
Iraq,4/4/20,878,56,259
Iraq,4/5/20,961,61,279
Iraq,4/6/20,1031,64,344
Iraq,4/7/20,1122,65,373
Iraq,4/8/20,1202,69,452
Ireland,1/22/20,0,0,0
Ireland,1/23/20,0,0,0
Ireland,1/24/20,0,0,0
Ireland,1/25/20,0,0,0
Ireland,1/26/20,0,0,0
Ireland,1/27/20,0,0,0
Ireland,1/28/20,0,0,0
Ireland,1/29/20,0,0,0
Ireland,1/30/20,0,0,0
Ireland,1/31/20,0,0,0
Ireland,2/1/20,0,0,0
Ireland,2/2/20,0,0,0
Ireland,2/3/20,0,0,0
Ireland,2/4/20,0,0,0
Ireland,2/5/20,0,0,0
Ireland,2/6/20,0,0,0
Ireland,2/7/20,0,0,0
Ireland,2/8/20,0,0,0
Ireland,2/9/20,0,0,0
Ireland,2/10/20,0,0,0
Ireland,2/11/20,0,0,0
Ireland,2/12/20,0,0,0
Ireland,2/13/20,0,0,0
Ireland,2/14/20,0,0,0
Ireland,2/15/20,0,0,0
Ireland,2/16/20,0,0,0
Ireland,2/17/20,0,0,0
Ireland,2/18/20,0,0,0
Ireland,2/19/20,0,0,0
Ireland,2/20/20,0,0,0
Ireland,2/21/20,0,0,0
Ireland,2/22/20,0,0,0
Ireland,2/23/20,0,0,0
Ireland,2/24/20,0,0,0
Ireland,2/25/20,0,0,0
Ireland,2/26/20,0,0,0
Ireland,2/27/20,0,0,0
Ireland,2/28/20,0,0,0
Ireland,2/29/20,1,0,0
Ireland,3/1/20,1,0,0
Ireland,3/2/20,1,0,0
Ireland,3/3/20,2,0,0
Ireland,3/4/20,6,0,0
Ireland,3/5/20,6,0,0
Ireland,3/6/20,18,0,0
Ireland,3/7/20,18,0,0
Ireland,3/8/20,19,0,0
Ireland,3/9/20,21,0,0
Ireland,3/10/20,34,0,0
Ireland,3/11/20,43,1,0
Ireland,3/12/20,43,1,0
Ireland,3/13/20,90,1,0
Ireland,3/14/20,129,2,0
Ireland,3/15/20,129,2,0
Ireland,3/16/20,169,2,0
Ireland,3/17/20,223,2,5
Ireland,3/18/20,292,2,5
Ireland,3/19/20,557,3,5
Ireland,3/20/20,683,3,5
Ireland,3/21/20,785,3,5
Ireland,3/22/20,906,4,5
Ireland,3/23/20,1125,6,5
Ireland,3/24/20,1329,7,5
Ireland,3/25/20,1564,9,5
Ireland,3/26/20,1819,19,5
Ireland,3/27/20,2121,22,5
Ireland,3/28/20,2415,36,5
Ireland,3/29/20,2615,46,5
Ireland,3/30/20,2910,54,5
Ireland,3/31/20,3235,71,5
Ireland,4/1/20,3447,85,5
Ireland,4/2/20,3849,98,5
Ireland,4/3/20,4273,120,5
Ireland,4/4/20,4604,137,25
Ireland,4/5/20,4994,158,25
Ireland,4/6/20,5364,174,25
Ireland,4/7/20,5709,210,25
Ireland,4/8/20,6074,235,25
Israel,1/22/20,0,0,0
Israel,1/23/20,0,0,0
Israel,1/24/20,0,0,0
Israel,1/25/20,0,0,0
Israel,1/26/20,0,0,0
Israel,1/27/20,0,0,0
Israel,1/28/20,0,0,0
Israel,1/29/20,0,0,0
Israel,1/30/20,0,0,0
Israel,1/31/20,0,0,0
Israel,2/1/20,0,0,0
Israel,2/2/20,0,0,0
Israel,2/3/20,0,0,0
Israel,2/4/20,0,0,0
Israel,2/5/20,0,0,0
Israel,2/6/20,0,0,0
Israel,2/7/20,0,0,0
Israel,2/8/20,0,0,0
Israel,2/9/20,0,0,0
Israel,2/10/20,0,0,0
Israel,2/11/20,0,0,0
Israel,2/12/20,0,0,0
Israel,2/13/20,0,0,0
Israel,2/14/20,0,0,0
Israel,2/15/20,0,0,0
Israel,2/16/20,0,0,0
Israel,2/17/20,0,0,0
Israel,2/18/20,0,0,0
Israel,2/19/20,0,0,0
Israel,2/20/20,0,0,0
Israel,2/21/20,1,0,0
Israel,2/22/20,1,0,0
Israel,2/23/20,1,0,0
Israel,2/24/20,1,0,0
Israel,2/25/20,1,0,0
Israel,2/26/20,2,0,0
Israel,2/27/20,3,0,1
Israel,2/28/20,4,0,1
Israel,2/29/20,7,0,1
Israel,3/1/20,10,0,1
Israel,3/2/20,10,0,1
Israel,3/3/20,12,0,1
Israel,3/4/20,15,0,1
Israel,3/5/20,20,0,1
Israel,3/6/20,37,0,2
Israel,3/7/20,43,0,2
Israel,3/8/20,61,0,2
Israel,3/9/20,61,0,2
Israel,3/10/20,75,0,4
Israel,3/11/20,79,0,4
Israel,3/12/20,100,0,4
Israel,3/13/20,126,0,4
Israel,3/14/20,155,0,4
Israel,3/15/20,213,0,4
Israel,3/16/20,218,0,4
Israel,3/17/20,250,0,11
Israel,3/18/20,304,0,11
Israel,3/19/20,427,0,11
Israel,3/20/20,529,0,14
Israel,3/21/20,712,1,36
Israel,3/22/20,883,1,37
Israel,3/23/20,1071,1,37
Israel,3/24/20,1238,3,53
Israel,3/25/20,2369,5,58
Israel,3/26/20,2693,8,68
Israel,3/27/20,3035,12,79
Israel,3/28/20,3619,12,89
Israel,3/29/20,4247,15,132
Israel,3/30/20,4695,16,161
Israel,3/31/20,5358,20,224
Israel,4/1/20,6092,26,241
Israel,4/2/20,6857,36,338
Israel,4/3/20,7428,40,403
Israel,4/4/20,7851,44,427
Israel,4/5/20,8430,49,477
Israel,4/6/20,8904,57,585
Israel,4/7/20,9248,65,770
Israel,4/8/20,9404,73,801
Italy,1/22/20,0,0,0
Italy,1/23/20,0,0,0
Italy,1/24/20,0,0,0
Italy,1/25/20,0,0,0
Italy,1/26/20,0,0,0
Italy,1/27/20,0,0,0
Italy,1/28/20,0,0,0
Italy,1/29/20,0,0,0
Italy,1/30/20,0,0,0
Italy,1/31/20,2,0,0
Italy,2/1/20,2,0,0
Italy,2/2/20,2,0,0
Italy,2/3/20,2,0,0
Italy,2/4/20,2,0,0
Italy,2/5/20,2,0,0
Italy,2/6/20,2,0,0
Italy,2/7/20,3,0,0
Italy,2/8/20,3,0,0
Italy,2/9/20,3,0,0
Italy,2/10/20,3,0,0
Italy,2/11/20,3,0,0
Italy,2/12/20,3,0,0
Italy,2/13/20,3,0,0
Italy,2/14/20,3,0,0
Italy,2/15/20,3,0,0
Italy,2/16/20,3,0,0
Italy,2/17/20,3,0,0
Italy,2/18/20,3,0,0
Italy,2/19/20,3,0,0
Italy,2/20/20,3,0,0
Italy,2/21/20,20,1,0
Italy,2/22/20,62,2,1
Italy,2/23/20,155,3,2
Italy,2/24/20,229,7,1
Italy,2/25/20,322,10,1
Italy,2/26/20,453,12,3
Italy,2/27/20,655,17,45
Italy,2/28/20,888,21,46
Italy,2/29/20,1128,29,46
Italy,3/1/20,1694,34,83
Italy,3/2/20,2036,52,149
Italy,3/3/20,2502,79,160
Italy,3/4/20,3089,107,276
Italy,3/5/20,3858,148,414
Italy,3/6/20,4636,197,523
Italy,3/7/20,5883,233,589
Italy,3/8/20,7375,366,622
Italy,3/9/20,9172,463,724
Italy,3/10/20,10149,631,724
Italy,3/11/20,12462,827,1045
Italy,3/12/20,12462,827,1045
Italy,3/13/20,17660,1266,1439
Italy,3/14/20,21157,1441,1966
Italy,3/15/20,24747,1809,2335
Italy,3/16/20,27980,2158,2749
Italy,3/17/20,31506,2503,2941
Italy,3/18/20,35713,2978,4025
Italy,3/19/20,41035,3405,4440
Italy,3/20/20,47021,4032,4440
Italy,3/21/20,53578,4825,6072
Italy,3/22/20,59138,5476,7024
Italy,3/23/20,63927,6077,7024
Italy,3/24/20,69176,6820,8326
Italy,3/25/20,74386,7503,9362
Italy,3/26/20,80589,8215,10361
Italy,3/27/20,86498,9134,10950
Italy,3/28/20,92472,10023,12384
Italy,3/29/20,97689,10779,13030
Italy,3/30/20,101739,11591,14620
Italy,3/31/20,105792,12428,15729
Italy,4/1/20,110574,13155,16847
Italy,4/2/20,115242,13915,18278
Italy,4/3/20,119827,14681,19758
Italy,4/4/20,124632,15362,20996
Italy,4/5/20,128948,15887,21815
Italy,4/6/20,132547,16523,22837
Italy,4/7/20,135586,17127,24392
Italy,4/8/20,139422,17669,26491
Jamaica,1/22/20,0,0,0
Jamaica,1/23/20,0,0,0
Jamaica,1/24/20,0,0,0
Jamaica,1/25/20,0,0,0
Jamaica,1/26/20,0,0,0
Jamaica,1/27/20,0,0,0
Jamaica,1/28/20,0,0,0
Jamaica,1/29/20,0,0,0
Jamaica,1/30/20,0,0,0
Jamaica,1/31/20,0,0,0
Jamaica,2/1/20,0,0,0
Jamaica,2/2/20,0,0,0
Jamaica,2/3/20,0,0,0
Jamaica,2/4/20,0,0,0
Jamaica,2/5/20,0,0,0
Jamaica,2/6/20,0,0,0
Jamaica,2/7/20,0,0,0
Jamaica,2/8/20,0,0,0
Jamaica,2/9/20,0,0,0
Jamaica,2/10/20,0,0,0
Jamaica,2/11/20,0,0,0
Jamaica,2/12/20,0,0,0
Jamaica,2/13/20,0,0,0
Jamaica,2/14/20,0,0,0
Jamaica,2/15/20,0,0,0
Jamaica,2/16/20,0,0,0
Jamaica,2/17/20,0,0,0
Jamaica,2/18/20,0,0,0
Jamaica,2/19/20,0,0,0
Jamaica,2/20/20,0,0,0
Jamaica,2/21/20,0,0,0
Jamaica,2/22/20,0,0,0
Jamaica,2/23/20,0,0,0
Jamaica,2/24/20,0,0,0
Jamaica,2/25/20,0,0,0
Jamaica,2/26/20,0,0,0
Jamaica,2/27/20,0,0,0
Jamaica,2/28/20,0,0,0
Jamaica,2/29/20,0,0,0
Jamaica,3/1/20,0,0,0
Jamaica,3/2/20,0,0,0
Jamaica,3/3/20,0,0,0
Jamaica,3/4/20,0,0,0
Jamaica,3/5/20,0,0,0
Jamaica,3/6/20,0,0,0
Jamaica,3/7/20,0,0,0
Jamaica,3/8/20,0,0,0
Jamaica,3/9/20,0,0,0
Jamaica,3/10/20,0,0,0
Jamaica,3/11/20,1,0,0
Jamaica,3/12/20,2,0,0
Jamaica,3/13/20,8,0,0
Jamaica,3/14/20,8,0,0
Jamaica,3/15/20,10,0,0
Jamaica,3/16/20,10,0,2
Jamaica,3/17/20,12,0,2
Jamaica,3/18/20,13,0,2
Jamaica,3/19/20,15,1,2
Jamaica,3/20/20,16,1,2
Jamaica,3/21/20,16,1,2
Jamaica,3/22/20,19,1,2
Jamaica,3/23/20,19,1,2
Jamaica,3/24/20,21,1,2
Jamaica,3/25/20,26,1,2
Jamaica,3/26/20,26,1,2
Jamaica,3/27/20,26,1,2
Jamaica,3/28/20,30,1,2
Jamaica,3/29/20,32,1,2
Jamaica,3/30/20,36,1,2
Jamaica,3/31/20,36,1,2
Jamaica,4/1/20,44,3,2
Jamaica,4/2/20,47,3,2
Jamaica,4/3/20,47,3,2
Jamaica,4/4/20,53,3,7
Jamaica,4/5/20,58,3,8
Jamaica,4/6/20,58,3,8
Jamaica,4/7/20,63,3,8
Jamaica,4/8/20,63,4,10
Japan,1/22/20,2,0,0
Japan,1/23/20,2,0,0
Japan,1/24/20,2,0,0
Japan,1/25/20,2,0,0
Japan,1/26/20,4,0,1
Japan,1/27/20,4,0,1
Japan,1/28/20,7,0,1
Japan,1/29/20,7,0,1
Japan,1/30/20,11,0,1
Japan,1/31/20,15,0,1
Japan,2/1/20,20,0,1
Japan,2/2/20,20,0,1
Japan,2/3/20,20,0,1
Japan,2/4/20,22,0,1
Japan,2/5/20,22,0,1
Japan,2/6/20,22,0,1
Japan,2/7/20,25,0,1
Japan,2/8/20,25,0,1
Japan,2/9/20,26,0,1
Japan,2/10/20,26,0,4
Japan,2/11/20,26,0,9
Japan,2/12/20,28,0,9
Japan,2/13/20,28,1,9
Japan,2/14/20,29,1,9
Japan,2/15/20,43,1,12
Japan,2/16/20,59,1,12
Japan,2/17/20,66,1,12
Japan,2/18/20,74,1,13
Japan,2/19/20,84,1,18
Japan,2/20/20,94,1,18
Japan,2/21/20,105,1,22
Japan,2/22/20,122,1,22
Japan,2/23/20,147,1,22
Japan,2/24/20,159,1,22
Japan,2/25/20,170,1,22
Japan,2/26/20,189,2,22
Japan,2/27/20,214,4,22
Japan,2/28/20,228,4,22
Japan,2/29/20,241,5,32
Japan,3/1/20,256,6,32
Japan,3/2/20,274,6,32
Japan,3/3/20,293,6,43
Japan,3/4/20,331,6,43
Japan,3/5/20,360,6,43
Japan,3/6/20,420,6,46
Japan,3/7/20,461,6,76
Japan,3/8/20,502,6,76
Japan,3/9/20,511,10,76
Japan,3/10/20,581,10,101
Japan,3/11/20,639,15,118
Japan,3/12/20,639,16,118
Japan,3/13/20,701,19,118
Japan,3/14/20,773,22,118
Japan,3/15/20,839,22,118
Japan,3/16/20,839,27,144
Japan,3/17/20,878,29,144
Japan,3/18/20,889,29,144
Japan,3/19/20,924,29,150
Japan,3/20/20,963,33,191
Japan,3/21/20,1007,35,232
Japan,3/22/20,1101,41,235
Japan,3/23/20,1128,42,235
Japan,3/24/20,1193,43,285
Japan,3/25/20,1307,45,310
Japan,3/26/20,1387,47,359
Japan,3/27/20,1468,49,372
Japan,3/28/20,1693,52,404
Japan,3/29/20,1866,54,424
Japan,3/30/20,1866,54,424
Japan,3/31/20,1953,56,424
Japan,4/1/20,2178,57,472
Japan,4/2/20,2495,62,472
Japan,4/3/20,2617,63,514
Japan,4/4/20,3139,77,514
Japan,4/5/20,3139,77,514
Japan,4/6/20,3654,85,575
Japan,4/7/20,3906,92,592
Japan,4/8/20,4257,93,622
Jordan,1/22/20,0,0,0
Jordan,1/23/20,0,0,0
Jordan,1/24/20,0,0,0
Jordan,1/25/20,0,0,0
Jordan,1/26/20,0,0,0
Jordan,1/27/20,0,0,0
Jordan,1/28/20,0,0,0
Jordan,1/29/20,0,0,0
Jordan,1/30/20,0,0,0
Jordan,1/31/20,0,0,0
Jordan,2/1/20,0,0,0
Jordan,2/2/20,0,0,0
Jordan,2/3/20,0,0,0
Jordan,2/4/20,0,0,0
Jordan,2/5/20,0,0,0
Jordan,2/6/20,0,0,0
Jordan,2/7/20,0,0,0
Jordan,2/8/20,0,0,0
Jordan,2/9/20,0,0,0
Jordan,2/10/20,0,0,0
Jordan,2/11/20,0,0,0
Jordan,2/12/20,0,0,0
Jordan,2/13/20,0,0,0
Jordan,2/14/20,0,0,0
Jordan,2/15/20,0,0,0
Jordan,2/16/20,0,0,0
Jordan,2/17/20,0,0,0
Jordan,2/18/20,0,0,0
Jordan,2/19/20,0,0,0
Jordan,2/20/20,0,0,0
Jordan,2/21/20,0,0,0
Jordan,2/22/20,0,0,0
Jordan,2/23/20,0,0,0
Jordan,2/24/20,0,0,0
Jordan,2/25/20,0,0,0
Jordan,2/26/20,0,0,0
Jordan,2/27/20,0,0,0
Jordan,2/28/20,0,0,0
Jordan,2/29/20,0,0,0
Jordan,3/1/20,0,0,0
Jordan,3/2/20,0,0,0
Jordan,3/3/20,1,0,0
Jordan,3/4/20,1,0,0
Jordan,3/5/20,1,0,0
Jordan,3/6/20,1,0,0
Jordan,3/7/20,1,0,0
Jordan,3/8/20,1,0,0
Jordan,3/9/20,1,0,0
Jordan,3/10/20,1,0,0
Jordan,3/11/20,1,0,0
Jordan,3/12/20,1,0,0
Jordan,3/13/20,1,0,1
Jordan,3/14/20,1,0,1
Jordan,3/15/20,8,0,1
Jordan,3/16/20,17,0,1
Jordan,3/17/20,34,0,1
Jordan,3/18/20,52,0,1
Jordan,3/19/20,69,0,1
Jordan,3/20/20,85,0,1
Jordan,3/21/20,85,0,1
Jordan,3/22/20,112,0,1
Jordan,3/23/20,127,0,1
Jordan,3/24/20,154,0,1
Jordan,3/25/20,172,0,1
Jordan,3/26/20,212,0,1
Jordan,3/27/20,235,1,18
Jordan,3/28/20,246,1,18
Jordan,3/29/20,259,3,18
Jordan,3/30/20,268,5,26
Jordan,3/31/20,274,5,30
Jordan,4/1/20,278,5,36
Jordan,4/2/20,299,5,45
Jordan,4/3/20,310,5,58
Jordan,4/4/20,323,5,74
Jordan,4/5/20,345,5,110
